Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.47553768318503187,5.551115123125783e-17,0.29532417605329425,0.0,1.3669441616349614,0.0,1.0,0.0
3,0.30965453637754065,5.551115123125783e-17,0.18227331722195347,5.551115123125783e-17,1.7892588699169563,2.220446049250313e-16,1.0,0.0
4,0.27715748342247887,3.984587697261166e-05,0.1641386739259975,4.299484206993851e-06,1.6896565616988495,0.0009022628443144394,0.9940448823207446,0.011435531710017838
5,0.2416836726326433,0.00201381163165861,0.14265311996811886,0.0010803061751180742,1.9075380544646883,0.00931688257888367,0.9642256695530438,0.027302698411784402
6,0.20706764951568657,0.0065037256047211145,0.12309394489638567,0.003129184464779131,1.9141910039283239,0.0382936025169132,0.9304512704954989,0.043934653508790965
7,0.20793400171368423,0.004084420657874654,0.12290905772575052,0.0026076965027636684,1.9462985472145766,0.024745704190030478,0.9314793824362289,0.08104768752177141
8,0.17934048123283033,0.0065652596185576464,0.10903409760776789,0.0030268381469868303,1.8570540724426237,0.03791536102499421,0.9062594959983824,0.06709978897913056
9,0.18471681868030995,0.010161876761854108,0.11167417073242475,0.00530277774027789,1.817379882353558,0.027199529010992814,0.8002216318741535,0.09179089233091423
10,0.18031402570363816,0.009493345638669312,0.10909488277442449,0.005612187127476533,1.7915425374477096,0.050138015563282796,0.7749937472269652,0.0963237799880797
11,0.16987248620251663,0.007934634582359427,0.10238421536768604,0.00413161792417628,1.757205133658137,0.02055413800561747,0.8154979326204908,0.07684194771405287
12,0.16074612515938372,0.009664807782109071,0.09781982936814802,0.005177382454757414,1.740298502239078,0.04662861766233091,0.7387046502205339,0.07784030545732712
13,0.16457320404876208,0.012586247220715531,0.09861595476533992,0.006980699369747257,1.6938501478705106,0.049185621792801504,0.7301655658082995,0.08201531589759646
14,0.17775556065406778,0.012990475421190589,0.10507608325944591,0.007300827303034657,1.5845813154216424,0.055665214217191644,0.7108967155019879,0.07476208270962624
