Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.524746782354505,0.0,0.3312417231278548,1.1102230246251565e-16,1.2391617048961066,2.220446049250313e-16,1.0,0.0
3,0.3401381079184393,1.1102230246251565e-16,0.19418481221960057,2.7755575615628914e-17,1.6520420778375626,0.0,1.0,0.0
4,0.31977481312264056,1.1102230246251565e-16,0.1829473925661267,5.551115123125783e-17,1.542180966722235,2.220446049250313e-16,1.0,0.0
5,0.27225199160142094,0.0,0.14696492987798096,2.7755575615628914e-17,1.7759465459461206,4.339821898667232e-16,1.0,0.0
6,0.23277835534229296,0.007796181311550039,0.14357293365763615,0.0014080071150633618,1.7434854446100618,0.04659467985926471,0.9233872629224827,0.07273023200254021
7,0.2438404128435935,2.7755575615628914e-17,0.15416322937439014,2.7755575615628914e-17,1.6130239082622984,2.220446049250313e-16,1.0,0.0
8,0.236490712308853,0.0015880762737496546,0.14467690188562307,0.0010796398875620608,1.5935491290463863,0.008456275321282599,0.9833864538714635,0.02188874854087185
9,0.22187984420736387,0.007680330074557831,0.13136331976510493,0.0049456650001052085,1.653371203845734,0.025388009889498575,0.8416586842573849,0.07477959661193712
10,0.1859902715105235,0.011748491416944775,0.11094169916319614,0.0066921267779005734,1.6197361912014991,0.03951182468589126,0.8246488062818744,0.07764082917132613
11,0.18707455458643868,0.013766362332388414,0.10695391382642791,0.007922553331835561,1.6479789970373115,0.038288176723904374,0.766741008836857,0.09736092722897348
12,0.18981321853543023,0.009812283648249475,0.1103440896293097,0.006164307437032593,1.6191971595456673,0.02542634281743311,0.7652617819770041,0.12257569337171402
13,0.1703194446485718,0.012568693370709502,0.10052687794680687,0.008373048432261353,1.6583649156376103,0.025285294615252904,0.8053211043063607,0.07365419654046884
14,0.190661906253816,0.014447740626974825,0.11207669745274948,0.0073767467419567165,1.588613358347934,0.03613077438996702,0.7798987417882601,0.08749591729632054
